Invoice ID,City,Product line,Unit price,Quantity,Date,Payment,Rating,year,month,day_of_week,profit,revenue,profit_margin,cost
834-61-8124,Yangon,Electronic accessories,51.69,7,2019-01-26,Cash,5.5,2019,1,Saturday,361.83,295.726730953589,1.2235282175312894,66.10326904641099
115-99-4379,Mandalay,Fashion accessories,54.73,7,2019-03-14,Credit card,8.5,2019,3,Thursday,383.10999999999996,297.9255058659286,1.2859254829037894,85.1844941340714
565-67-6697,Mandalay,Home and lifestyle,27.0,9,2019-03-02,Cash,4.8,2019,3,Saturday,243.0,232.10661330638163,1.0469326855380852,10.893386693618371
320-49-6392,Naypyitaw,Electronic accessories,30.24,1,2019-03-04,Cash,8.4,2019,3,Monday,30.24,12.69103636772115,2.382784126039819,17.54896363227885
889-04-9723,Mandalay,Food and beverages,89.14,4,2019-01-07,Credit card,7.8,2019,1,Monday,356.56,350.31257176693424,1.017833868198205,6.247428233065742
632-90-0281,Naypyitaw,Fashion accessories,37.55,10,2019-03-08,Credit card,9.3,2019,3,Friday,375.5,287.4319026206252,1.3063963901585895,88.06809737937482
554-42-2417,Naypyitaw,Sports and travel,95.44,10,2019-01-09,Cash,5.2,2019,1,Wednesday,954.4,788.6610103316644,1.210152381691388,165.73898966833553
453-63-6187,Mandalay,Electronic accessories,27.5,3,2019-03-01,Ewallet,6.5,2019,3,Friday,82.5,36.32716892267471,2.2710275104456357,46.17283107732529
578-80-7669,Mandalay,Sports and travel,74.97,1,2019-03-16,Cash,5.6,2019,3,Saturday,74.97,-21.377546029020678,-3.5069506994968416,96.34754602902068
612-36-5536,Yangon,Food and beverages,80.96,8,2019-02-17,Credit card,7.4,2019,2,Sunday,647.68,641.4514492007903,1.0097100892155908,6.228550799209681
605-72-4132,Naypyitaw,Food and beverages,94.47,8,2019-02-27,Cash,9.1,2019,2,Wednesday,755.76,746.5479678968381,1.0123395046256891,9.21203210316179
471-41-2823,Naypyitaw,Food and beverages,99.79,2,2019-03-07,Ewallet,8.0,2019,3,Thursday,199.58,195.67611021421294,1.0199507736611964,3.903889785787058
462-67-9126,Yangon,Home and lifestyle,73.22,6,2019-01-21,Cash,7.2,2019,1,Monday,439.32,409.4696179005082,1.0729001146716208,29.850382099491824
272-27-9238,Naypyitaw,Food and beverages,41.24,4,2019-02-19,Cash,7.1,2019,2,Tuesday,164.96,156.28007343920822,1.055540840042977,8.679926560791785
834-25-9262,Naypyitaw,Fashion accessories,81.68,4,2019-01-06,Cash,9.1,2019,1,Sunday,326.72,289.54771309191904,1.128380523234457,37.17228690808098
122-61-9553,Naypyitaw,Electronic accessories,51.32,9,2019-03-14,Cash,5.6,2019,3,Thursday,461.88,440.4102500538181,1.0487494329288618,21.469749946181874
468-88-0009,Yangon,Home and lifestyle,65.94,4,2019-03-24,Cash,6.0,2019,3,Sunday,263.76,223.5284056836196,1.1799842583466724,40.231594316380395
613-59-9758,Naypyitaw,Sports and travel,14.36,10,2019-01-27,Cash,5.4,2019,1,Sunday,143.6,34.521553534321924,4.159720096525505,109.07844646567807
254-31-0042,Yangon,Electronic accessories,21.5,9,2019-03-06,Credit card,7.8,2019,3,Wednesday,193.5,132.70910843405426,1.4580762562816396,60.790891565945756
201-86-2184,Mandalay,Electronic accessories,26.26,7,2019-02-02,Cash,9.9,2019,2,Saturday,183.82000000000002,118.49778278597758,1.5512526536635953,65.32221721402244
261-12-8671,Mandalay,Fashion accessories,60.96,2,2019-01-25,Credit card,4.9,2019,1,Friday,121.92,84.95720131004288,1.4350755217920264,36.962798689957125
730-70-9830,Naypyitaw,Home and lifestyle,70.11,6,2019-03-14,Ewallet,5.2,2019,3,Thursday,420.65999999999997,405.91178276671036,1.036333552903454,14.748217233289612
382-25-8917,Naypyitaw,Fashion accessories,42.08,6,2019-01-29,Cash,8.9,2019,1,Tuesday,252.48,199.41012767786057,1.2661342878626094,53.06987232213942
422-29-8786,Yangon,Home and lifestyle,67.09,5,2019-01-03,Credit card,9.1,2019,1,Thursday,335.45000000000005,297.25982616221705,1.1284740502301926,38.19017383778298
667-23-5919,Yangon,Fashion accessories,96.7,5,2019-01-14,Ewallet,7.0,2019,1,Monday,483.5,409.4781743776526,1.1807711137103947,74.02182562234742
843-01-4703,Mandalay,Home and lifestyle,35.38,9,2019-01-05,Credit card,9.6,2019,1,Saturday,318.42,279.4891331775772,1.139292953467667,38.93086682242284
743-88-1662,Naypyitaw,Sports and travel,95.49,7,2019-02-22,Ewallet,8.7,2019,2,Friday,668.43,606.4716877219754,1.1021619203870043,61.95831227802459
595-86-2894,Naypyitaw,Fashion accessories,96.98,4,2019-02-06,Ewallet,9.4,2019,2,Wednesday,387.92,359.64424288118374,1.0786214646237442,28.275757118816266
182-69-8360,Mandalay,Electronic accessories,23.65,4,2019-01-30,Credit card,4.0,2019,1,Wednesday,94.6,27.133535909866225,3.4864604566927007,67.46646409013377
289-15-7034,Yangon,Sports and travel,82.33,4,2019-01-11,Credit card,7.5,2019,1,Friday,329.32,189.68174207633746,1.736171317255538,139.63825792366254
462-78-5240,Naypyitaw,Electronic accessories,26.61,2,2019-03-19,Cash,4.2,2019,3,Tuesday,53.22,22.183363051926978,2.399095208216276,31.03663694807302
868-52-7573,Mandalay,Food and beverages,99.69,5,2019-01-14,Cash,9.9,2019,1,Monday,498.45,493.6770770272377,1.0096681073415505,4.772922972762297
153-58-4872,Naypyitaw,Food and beverages,74.89,4,2019-03-01,Ewallet,4.2,2019,3,Friday,299.56,295.03996979020116,1.015320060576921,4.520030209798851
662-72-2873,Yangon,Food and beverages,40.94,5,2019-01-06,Ewallet,9.9,2019,1,Sunday,204.7,195.53716266903587,1.0468598255487271,9.162837330964129
525-88-7307,Mandalay,Sports and travel,75.82,1,2019-01-31,Cash,5.8,2019,1,Thursday,75.82,-63.94257589206035,-1.1857514174591526,139.76257589206034
689-16-9784,Naypyitaw,Food and beverages,46.77,6,2019-03-11,Cash,6.0,2019,3,Monday,280.62,277.5878172088085,1.0109233280540935,3.032182791191528
725-56-0833,Yangon,Health and beauty,32.32,10,2019-02-20,Credit card,10.0,2019,2,Wednesday,323.2,275.00928342372015,1.1752330538676037,48.19071657627982
394-41-0748,Naypyitaw,Fashion accessories,54.07,9,2019-01-27,Ewallet,9.5,2019,1,Sunday,486.63,416.32382393768245,1.1688737757002379,70.30617606231755
596-42-3999,Mandalay,Food and beverages,18.22,7,2019-03-10,Credit card,6.6,2019,3,Sunday,127.53999999999999,119.21321625134279,1.0698478240122427,8.32678374865721
541-89-9860,Naypyitaw,Fashion accessories,80.48,3,2019-02-15,Cash,8.1,2019,2,Friday,241.44,219.01496257501694,1.1023904356183065,22.42503742498307
173-82-9529,Mandalay,Fashion accessories,37.95,10,2019-01-26,Cash,9.7,2019,1,Saturday,379.5,289.9736457664322,1.3087396235507536,89.52635423356782
563-36-9814,Yangon,Electronic accessories,76.82,1,2019-02-13,Ewallet,7.2,2019,2,Wednesday,76.82,69.46950523588455,1.1058089407597873,7.350494764115443
308-47-4913,Yangon,Sports and travel,52.26,10,2019-03-09,Credit card,6.2,2019,3,Saturday,522.6,429.53770922500274,1.2166568587025939,93.06229077499727
885-17-6250,Yangon,Health and beauty,79.74,1,2019-03-06,Ewallet,7.3,2019,3,Wednesday,79.74,61.14903019520112,1.3040272224343121,18.590969804798874
726-27-2396,Yangon,Health and beauty,77.5,5,2019-01-24,Ewallet,4.3,2019,1,Thursday,387.5,370.40778224931233,1.0461443267927435,17.09221775068764
316-01-3952,Yangon,Food and beverages,54.27,5,2019-03-13,Ewallet,4.6,2019,3,Wednesday,271.35,267.25829695113845,1.0153099196378164,4.091703048861584
760-54-1821,Mandalay,Home and lifestyle,13.59,9,2019-03-15,Cash,5.8,2019,3,Friday,122.31,86.48668488991106,1.4142061307551383,35.82331511008895
793-10-3222,Mandalay,Health and beauty,41.06,6,2019-03-05,Credit card,8.3,2019,3,Tuesday,246.36,201.6509925020539,1.2217147902085865,44.70900749794613
346-12-3257,Mandalay,Electronic accessories,19.24,9,2019-03-04,Cash,8.0,2019,3,Monday,173.16,137.2101510778925,1.2620057527791746,35.94984892210749
110-05-6330,Naypyitaw,Food and beverages,39.43,6,2019-03-25,Credit card,9.4,2019,3,Monday,236.57999999999998,232.41790444691998,1.0179078094821672,4.162095553079993
651-61-0874,Naypyitaw,Home and lifestyle,46.22,4,2019-03-12,Credit card,6.2,2019,3,Tuesday,184.88,168.69802329036958,1.095922740492207,16.181976709630426
236-86-3015,Naypyitaw,Home and lifestyle,13.98,1,2019-02-04,Ewallet,9.8,2019,2,Monday,13.98,-30.174484458275348,-0.46330534724897304,44.15448445827535
831-64-0259,Mandalay,Fashion accessories,39.75,5,2019-02-22,Ewallet,9.6,2019,2,Friday,198.75,121.26088964387979,1.6390280541705657,77.48911035612021
587-03-7455,Naypyitaw,Fashion accessories,97.79,7,2019-02-16,Ewallet,4.9,2019,2,Saturday,684.5300000000001,643.3377465840007,1.064028970217778,41.19225341599943
882-40-4577,Yangon,Sports and travel,67.26,4,2019-01-19,Credit card,8.0,2019,1,Saturday,269.04,137.7100654482321,1.9536698288850747,131.32993455176793
732-67-5346,Yangon,Food and beverages,13.79,5,2019-01-11,Credit card,7.8,2019,1,Friday,68.94999999999999,64.58003720312709,1.0676673936115555,4.369962796872896
725-32-9708,Mandalay,Fashion accessories,68.71,4,2019-01-04,Cash,4.1,2019,1,Friday,274.84,221.5697402543478,1.2404220887044473,53.270259745652176
256-08-8343,Yangon,Home and lifestyle,56.53,4,2019-03-04,Ewallet,5.5,2019,3,Monday,226.12,201.38234552299252,1.1228392410107424,24.737654477007496
372-26-1506,Naypyitaw,Fashion accessories,23.82,5,2019-01-28,Ewallet,5.4,2019,1,Monday,119.1,88.54880523329257,1.3450209710477357,30.551194766707432
244-08-0162,Mandalay,Health and beauty,34.21,10,2019-01-02,Cash,5.1,2019,1,Wednesday,342.1,298.23143993229684,1.1470956921163713,43.86856006770319
569-71-4390,Mandalay,Sports and travel,21.87,2,2019-01-25,Ewallet,6.9,2019,1,Friday,43.74,-65.10792420873418,-0.6718076260544076,108.84792420873417
132-23-6451,Yangon,Health and beauty,20.97,5,2019-01-04,Cash,7.8,2019,1,Friday,104.85,89.45876042844365,1.1720484332427956,15.391239571556335
696-90-2548,Yangon,Sports and travel,25.84,3,2019-03-10,Ewallet,6.6,2019,3,Sunday,77.52,-68.18955100400005,-1.1368310666168284,145.70955100400005
472-15-9636,Yangon,Home and lifestyle,50.93,8,2019-03-22,Ewallet,9.2,2019,3,Friday,407.44,388.89556690414713,1.0476848662572273,18.544433095852845
268-03-6164,Mandalay,Health and beauty,96.11,1,2019-01-25,Ewallet,7.8,2019,1,Friday,96.11,76.65978989270285,1.253721150743052,19.450210107297156
750-57-9686,Naypyitaw,Home and lifestyle,45.38,4,2019-01-08,Credit card,8.7,2019,1,Tuesday,181.52,140.44460088364582,1.2924669147686492,41.07539911635418
186-09-3669,Naypyitaw,Health and beauty,81.51,1,2019-01-22,Ewallet,9.2,2019,1,Tuesday,81.51,57.62517614805829,1.4144859148121933,23.884823851941718
848-07-1692,Mandalay,Health and beauty,57.22,2,2019-01-12,Ewallet,8.3,2019,1,Saturday,114.44,100.35538493893824,1.1403473771699606,14.08461506106175
745-71-3520,Yangon,Electronic accessories,25.22,7,2019-02-04,Cash,8.2,2019,2,Monday,176.54,162.9273569431122,1.083550382896353,13.612643056887803
266-76-6436,Naypyitaw,Food and beverages,38.6,3,2019-03-28,Ewallet,7.5,2019,3,Thursday,115.80000000000001,111.74818224441152,1.0362584667974868,4.0518177555884884
740-22-2500,Naypyitaw,Electronic accessories,84.05,3,2019-01-23,Cash,9.8,2019,1,Wednesday,252.14999999999998,212.1131757892301,1.1887521794051736,40.03682421076987
271-88-8734,Naypyitaw,Fashion accessories,97.21,10,2019-02-08,Credit card,8.7,2019,2,Friday,972.0999999999999,953.7126852556703,1.0192797212709825,18.38731474432959
301-81-8610,Mandalay,Fashion accessories,25.42,8,2019-03-19,Credit card,6.7,2019,3,Tuesday,203.36,130.077164754507,1.5633797091426367,73.282835245493
489-64-4354,Naypyitaw,Fashion accessories,16.28,1,2019-03-09,Cash,5.0,2019,3,Saturday,16.28,-73.18893884244673,-0.2224379839014449,89.46893884244673
198-84-7132,Mandalay,Fashion accessories,40.61,9,2019-01-02,Cash,7.0,2019,1,Wednesday,365.49,290.4402518619522,1.2583999554363399,75.0497481380478
269-10-8440,Yangon,Health and beauty,53.17,7,2019-01-21,Cash,8.9,2019,1,Monday,372.19,331.89420570865934,1.1214115630771595,40.29579429134063
650-98-6268,Mandalay,Food and beverages,20.87,3,2019-03-20,Credit card,8.0,2019,3,Wednesday,62.61,61.34544136332147,1.0206137344287591,1.2645586366785309
741-73-3559,Mandalay,Sports and travel,67.27,5,2019-02-27,Cash,6.9,2019,2,Wednesday,336.34999999999997,185.40892130003678,1.8140982518079793,150.94107869996319
325-77-6186,Yangon,Home and lifestyle,90.65,10,2019-03-08,Ewallet,7.3,2019,3,Friday,906.5,880.3791926191371,1.0296699508573723,26.120807380862892
286-75-7818,Mandalay,Fashion accessories,69.08,2,2019-01-31,Credit card,6.9,2019,1,Thursday,138.16,70.28581062354759,1.965688362619706,67.8741893764524
574-57-9721,Naypyitaw,Food and beverages,43.27,2,2019-03-08,Ewallet,5.7,2019,3,Friday,86.54,79.58382658012718,1.0874068729639328,6.9561734198728224
459-50-7686,Yangon,Electronic accessories,23.46,6,2019-01-13,Ewallet,6.4,2019,1,Sunday,140.76,66.66566620453054,2.1114316861118243,74.09433379546945
751-69-0068,Naypyitaw,Sports and travel,99.24,9,2019-03-19,Ewallet,9.0,2019,3,Tuesday,893.16,747.9172790190337,1.1941962367435424,145.24272098096623
257-73-1380,Naypyitaw,Sports and travel,82.93,4,2019-01-20,Ewallet,9.6,2019,1,Sunday,331.72,202.80726860008687,1.6356415738437589,128.91273139991316
345-08-4992,Yangon,Home and lifestyle,33.99,6,2019-03-08,Credit card,7.7,2019,3,Friday,203.94,174.18566383812865,1.1708196616543722,29.754336161871358
549-96-4200,Naypyitaw,Food and beverages,17.04,4,2019-03-08,Ewallet,7.0,2019,3,Friday,68.16,63.92945234279607,1.066175252597493,4.230547657203932
810-60-6344,Naypyitaw,Electronic accessories,40.86,8,2019-02-07,Credit card,6.5,2019,2,Thursday,326.88,256.36514157930526,1.275056343410406,70.51485842069474
450-28-2866,Naypyitaw,Food and beverages,17.44,5,2019-01-15,Cash,8.1,2019,1,Tuesday,87.2,85.60306135110969,1.0186551581647332,1.5969386488903128
394-30-3170,Mandalay,Sports and travel,88.43,8,2019-03-22,Credit card,4.3,2019,3,Friday,707.44,663.8562456104469,1.0656523979065315,43.58375438955313
138-17-5109,Yangon,Home and lifestyle,89.21,9,2019-01-15,Credit card,6.5,2019,1,Tuesday,802.89,767.7903666943558,1.0457151259356927,35.0996333056441
192-98-7397,Naypyitaw,Fashion accessories,12.78,1,2019-01-08,Ewallet,9.5,2019,1,Tuesday,12.78,-56.103648821071346,-0.2277926706827685,68.88364882107135
301-11-9629,Yangon,Sports and travel,19.1,7,2019-01-15,Cash,9.7,2019,1,Tuesday,133.70000000000002,39.984490548443574,3.343796511250145,93.71550945155644
390-80-5128,Mandalay,Health and beauty,19.15,1,2019-01-28,Credit card,9.5,2019,1,Monday,19.15,11.528787571295641,1.661059316218094,7.621212428704356
235-46-8343,Naypyitaw,Food and beverages,27.66,10,2019-02-14,Credit card,8.9,2019,2,Thursday,276.6,269.4293374656809,1.0266142603540067,7.1706625343191215
453-12-7053,Naypyitaw,Fashion accessories,45.74,3,2019-03-10,Credit card,6.5,2019,3,Sunday,137.22,44.828135617751556,3.061024022280821,92.39186438224844
296-11-7041,Mandalay,Health and beauty,27.07,1,2019-01-12,Credit card,5.3,2019,1,Saturday,27.07,9.171786398785471,2.951442480560233,17.89821360121453
449-27-2918,Mandalay,Sports and travel,39.12,1,2019-03-26,Credit card,9.6,2019,3,Tuesday,39.12,-22.857447659971996,-1.7114771772400037,61.97744765997199
891-01-7034,Mandalay,Electronic accessories,74.71,6,2019-01-01,Cash,6.7,2019,1,Tuesday,448.26,398.4326345155548,1.1250584444344756,49.82736548444517
744-09-5786,Mandalay,Electronic accessories,22.01,6,2019-01-02,Cash,7.6,2019,1,Wednesday,132.06,68.23021393484879,1.9355061692478432,63.829786065151204
727-17-0390,Yangon,Food and beverages,63.61,5,2019-03-16,Ewallet,4.8,2019,3,Saturday,318.05,315.87404297662204,1.0068886857649744,2.175957023377994
568-88-3448,Yangon,Health and beauty,25.0,1,2019-03-03,Ewallet,5.5,2019,3,Sunday,25.0,6.534968453904739,3.82557317244005,18.46503154609526
187-83-5490,Yangon,Electronic accessories,20.77,4,2019-01-31,Cash,4.7,2019,1,Thursday,83.08,28.509922976635323,2.914073113003019,54.570077023364675
767-54-1907,Mandalay,Fashion accessories,29.56,5,2019-02-13,Cash,6.9,2019,2,Wednesday,147.79999999999998,114.29877624901566,1.2931022085310633,33.50122375098432
710-46-4433,Mandalay,Food and beverages,77.4,9,2019-02-15,Credit card,4.5,2019,2,Friday,696.6,686.8920030845405,1.014133221629987,9.707996915459539
533-33-5337,Mandalay,Electronic accessories,79.39,10,2019-02-07,Cash,6.2,2019,2,Thursday,793.9,732.8571720197642,1.0832943038709724,61.0428279802358
325-90-8763,Naypyitaw,Electronic accessories,46.57,10,2019-01-27,Cash,7.6,2019,1,Sunday,465.7,390.61665181508044,1.1922174793010727,75.08334818491954
729-46-7422,Naypyitaw,Food and beverages,35.89,1,2019-02-23,Credit card,7.9,2019,2,Saturday,35.89,30.98551204338205,1.1582832631505748,4.904487956617948
639-76-1242,Naypyitaw,Food and beverages,40.52,5,2019-02-03,Cash,4.5,2019,2,Sunday,202.60000000000002,193.5817163538252,1.0465864432655994,9.018283646174822
234-03-4040,Mandalay,Food and beverages,73.05,10,2019-03-03,Credit card,8.7,2019,3,Sunday,730.5,729.321402532112,1.0016160193075319,1.178597467888018
326-71-2155,Naypyitaw,Sports and travel,73.95,4,2019-02-03,Cash,6.1,2019,2,Sunday,295.8,259.24207801696184,1.1410184730144242,36.55792198303819
320-32-8842,Naypyitaw,Food and beverages,22.62,1,2019-03-17,Cash,6.4,2019,3,Sunday,22.62,20.769986454784263,1.0890714853976033,1.8500135452157371
470-32-9057,Yangon,Food and beverages,51.34,5,2019-03-28,Credit card,9.1,2019,3,Thursday,256.70000000000005,248.5943324839218,1.0326060028605137,8.10566751607827
878-30-2331,Naypyitaw,Sports and travel,54.55,10,2019-03-02,Credit card,7.1,2019,3,Saturday,545.5,475.0760761101377,1.1482371507032818,70.42392388986231
440-59-5691,Naypyitaw,Health and beauty,37.15,7,2019-02-08,Credit card,7.7,2019,2,Friday,260.05,235.6667560450191,1.1034649280372961,24.383243954980927
554-53-3790,Mandalay,Sports and travel,37.02,6,2019-03-22,Cash,4.5,2019,3,Friday,222.12,110.68924166855304,2.006699085220173,111.43075833144697
746-19-0921,Naypyitaw,Food and beverages,21.58,1,2019-02-09,Ewallet,7.2,2019,2,Saturday,21.58,16.901989793196883,1.276772750666672,4.678010206803114
233-34-0817,Naypyitaw,Electronic accessories,98.84,1,2019-02-15,Cash,8.4,2019,2,Friday,98.84,22.72764823397908,4.348888146386777,76.11235176602092
767-05-1286,Naypyitaw,Home and lifestyle,83.77,6,2019-01-23,Ewallet,5.4,2019,1,Wednesday,502.62,463.6782128620857,1.083984509208538,38.94178713791433
340-21-9136,Yangon,Sports and travel,40.05,4,2019-01-25,Cash,9.7,2019,1,Friday,160.2,12.06327058696769,13.279980652433414,148.1367294130323
405-31-3305,Yangon,Fashion accessories,43.13,10,2019-02-02,Credit card,5.5,2019,2,Saturday,431.3,398.16174102126837,1.0832281346111592,33.13825897873162
731-59-7531,Mandalay,Health and beauty,72.57,8,2019-03-30,Cash,4.6,2019,3,Saturday,580.56,572.8160223710786,1.0135191358594797,7.743977628921371
676-39-6028,Yangon,Electronic accessories,64.44,5,2019-03-30,Cash,6.6,2019,3,Saturday,322.2,297.9013247403135,1.0815661873302111,24.298675259686508
502-05-1910,Yangon,Health and beauty,65.18,3,2019-02-25,Credit card,6.3,2019,2,Monday,195.54000000000002,162.2075326743138,1.2054927214299744,33.33246732568622
485-30-8700,Yangon,Sports and travel,33.26,5,2019-03-18,Credit card,4.2,2019,3,Monday,166.29999999999998,-32.80604516921221,-5.069187679960554,199.1060451692122
598-47-9715,Naypyitaw,Electronic accessories,84.07,4,2019-03-07,Ewallet,4.4,2019,3,Thursday,336.28,291.2531892039262,1.154596799160017,45.026810796073775
701-69-8742,Mandalay,Sports and travel,34.37,10,2019-03-16,Ewallet,6.7,2019,3,Saturday,343.7,157.4544370777316,2.1828536964653673,186.2455629222684
575-67-1508,Yangon,Electronic accessories,38.6,1,2019-01-29,Ewallet,6.7,2019,1,Tuesday,38.6,-26.435696593581632,-1.4601468837167606,65.03569659358163
541-08-3113,Naypyitaw,Food and beverages,65.97,8,2019-02-02,Cash,8.4,2019,2,Saturday,527.76,518.9957387750718,1.016886961819019,8.764261224928141
246-11-3901,Naypyitaw,Electronic accessories,32.8,10,2019-02-15,Cash,6.2,2019,2,Friday,328.0,316.50522007465906,1.0363178209908497,11.494779925340922
674-15-9296,Yangon,Sports and travel,37.14,5,2019-01-08,Ewallet,5.0,2019,1,Tuesday,185.7,148.06827041839958,1.25415120657021,37.63172958160041
305-18-3552,Mandalay,Home and lifestyle,60.38,10,2019-02-12,Cash,6.0,2019,2,Tuesday,603.8000000000001,565.8817839735773,1.0670073098309758,37.918216026422826
493-65-6248,Naypyitaw,Sports and travel,36.98,10,2019-01-01,Credit card,7.0,2019,1,Tuesday,369.79999999999995,214.41399348816373,1.7247008648267819,155.38600651183623
438-01-4015,Mandalay,Sports and travel,49.49,4,2019-03-21,Ewallet,6.6,2019,3,Thursday,197.96,103.47702275270144,1.9130817135423615,94.48297724729856
709-58-4068,Mandalay,Fashion accessories,41.09,10,2019-02-28,Cash,7.3,2019,2,Thursday,410.90000000000003,361.54007270674765,1.1365268500493144,49.35992729325241
795-49-7276,Yangon,Fashion accessories,37.15,4,2019-03-23,Ewallet,8.3,2019,3,Saturday,148.6,131.28392118560924,1.1318979404180751,17.316078814390742
556-72-8512,Naypyitaw,Home and lifestyle,22.96,1,2019-01-30,Cash,4.3,2019,1,Wednesday,22.96,-8.739603589273553,-2.627121443835242,31.699603589273554
627-95-3243,Mandalay,Home and lifestyle,77.68,9,2019-02-04,Ewallet,9.8,2019,2,Monday,699.1200000000001,657.9283203505659,1.0626081571127475,41.19167964943425
686-41-0932,Mandalay,Fashion accessories,34.7,2,2019-03-13,Ewallet,8.2,2019,3,Wednesday,69.4,1.381259086129461,50.24401337657182,68.01874091387054
510-09-5628,Yangon,Fashion accessories,19.66,10,2019-03-15,Credit card,7.2,2019,3,Friday,196.6,150.11356981795677,1.3096750696050827,46.486430182043236
608-04-3797,Mandalay,Health and beauty,25.32,8,2019-03-05,Ewallet,8.7,2019,3,Tuesday,202.56,154.63468097679146,1.3099260704033235,47.92531902320854
148-82-2527,Naypyitaw,Home and lifestyle,12.12,10,2019-03-05,Credit card,8.4,2019,3,Tuesday,121.19999999999999,76.03096332856256,1.5940873914255504,45.16903667143742
437-53-3084,Mandalay,Fashion accessories,99.89,2,2019-02-26,Ewallet,7.1,2019,2,Tuesday,199.78,125.08781524801287,1.5971179895011691,74.69218475198713
632-32-4574,Mandalay,Sports and travel,75.92,8,2019-03-20,Cash,5.5,2019,3,Wednesday,607.36,478.509773277402,1.26927397081167,128.85022672259797
556-97-7101,Naypyitaw,Electronic accessories,63.22,2,2019-01-01,Cash,8.5,2019,1,Tuesday,126.44,79.12755756966894,1.5979262330784592,47.31244243033107
862-59-8517,Naypyitaw,Food and beverages,90.24,6,2019-01-27,Cash,6.2,2019,1,Sunday,541.4399999999999,537.7367516892805,1.0068867309126368,3.703248310719429
401-18-8016,Mandalay,Sports and travel,98.13,1,2019-01-21,Cash,8.9,2019,1,Monday,98.13,56.16972961087271,1.74702639090157,41.96027038912729
420-18-8989,Yangon,Sports and travel,51.52,8,2019-02-02,Cash,9.6,2019,2,Saturday,412.16,373.4761224774199,1.103577913538285,38.68387752258013
277-63-2961,Mandalay,Sports and travel,73.97,1,2019-02-03,Credit card,5.4,2019,2,Sunday,73.97,46.42263485927144,1.5934037398833008,27.547365140728555
573-98-8548,Naypyitaw,Fashion accessories,31.9,1,2019-01-05,Ewallet,9.1,2019,1,Saturday,31.9,4.306961890129706,7.406613017195589,27.593038109870292
620-02-2046,Naypyitaw,Home and lifestyle,69.4,2,2019-01-27,Ewallet,9.0,2019,1,Sunday,138.8,101.64949711048226,1.365476504513732,37.150502889517746
282-35-2475,Mandalay,Sports and travel,93.31,2,2019-03-25,Cash,6.3,2019,3,Monday,186.62,99.85290976898548,1.868949041462631,86.76709023101452
511-54-3087,Mandalay,Sports and travel,88.45,1,2019-02-25,Credit card,9.5,2019,2,Monday,88.45,2.5003593112885056,35.374915757375376,85.9496406887115
726-29-6793,Yangon,Electronic accessories,24.18,8,2019-01-28,Ewallet,9.8,2019,1,Monday,193.44,186.56275227770638,1.0368629195181285,6.8772477222936175
387-49-4215,Mandalay,Sports and travel,48.5,3,2019-01-08,Cash,6.7,2019,1,Tuesday,145.5,63.616715685918194,2.2871347322981497,81.8832843140818
862-17-9201,Mandalay,Food and beverages,84.05,6,2019-01-29,Credit card,7.7,2019,1,Tuesday,504.29999999999995,501.6874875560441,1.0052074498741888,2.612512443955863
291-21-5991,Mandalay,Health and beauty,61.29,5,2019-03-29,Cash,7.0,2019,3,Friday,306.45,272.5764214908976,1.1242718585996023,33.8735785091024
602-80-9671,Naypyitaw,Home and lifestyle,15.95,6,2019-02-09,Credit card,5.1,2019,2,Saturday,95.69999999999999,73.25239669295803,1.3064418956984094,22.447603307041962
347-72-6115,Mandalay,Sports and travel,90.74,7,2019-01-16,Credit card,6.2,2019,1,Wednesday,635.18,537.4146703533132,1.181917865365329,97.76532964668671
209-61-0206,Yangon,Home and lifestyle,42.91,5,2019-01-05,Ewallet,6.1,2019,1,Saturday,214.54999999999998,193.28653310212704,1.1100100796294894,21.263466897872938
595-27-4851,Yangon,Fashion accessories,54.28,7,2019-01-27,Ewallet,9.3,2019,1,Sunday,379.96000000000004,359.7184855503357,1.0562704316368305,20.24151444966433
189-52-0236,Yangon,Electronic accessories,99.55,7,2019-03-14,Cash,7.6,2019,3,Thursday,696.85,669.2332725777261,1.041266219947345,27.61672742227388
503-07-0930,Naypyitaw,Sports and travel,58.39,7,2019-02-23,Credit card,8.2,2019,2,Saturday,408.73,331.7638402249561,1.231990803225741,76.9661597750439
413-20-6708,Naypyitaw,Fashion accessories,51.47,1,2019-03-18,Ewallet,8.5,2019,3,Monday,51.47,14.141912967379724,3.6395359042813133,37.328087032620274
425-85-2085,Mandalay,Health and beauty,54.86,5,2019-03-29,Ewallet,9.8,2019,3,Friday,274.3,267.71914716558615,1.024581181077585,6.580852834413873
521-18-7827,Naypyitaw,Home and lifestyle,39.39,5,2019-01-22,Credit card,8.7,2019,1,Tuesday,196.95,161.2888737728225,1.221100968671941,35.66112622717746
220-28-1851,Yangon,Home and lifestyle,34.73,2,2019-03-01,Ewallet,9.7,2019,3,Friday,69.46,33.36194572832057,2.0820128587714897,36.09805427167942
600-38-9738,Naypyitaw,Sports and travel,71.92,5,2019-01-17,Credit card,4.3,2019,1,Thursday,359.6,326.2327930573868,1.102280358237143,33.367206942613244
734-91-1155,Mandalay,Electronic accessories,45.71,3,2019-03-26,Credit card,7.7,2019,3,Tuesday,137.13,118.69295527872413,1.1553339427599603,18.437044721275875
